GalaxyID,Class1.1,Class1.2,Class1.3,Class2.1,Class2.2,Class3.1,Class3.2,Class4.1,Class4.2,Class5.1,Class5.2,Class5.3,Class5.4,Class6.1,Class6.2,Class7.1,Class7.2,Class7.3,Class8.1,Class8.2,Class8.3,Class8.4,Class8.5,Class8.6,Class8.7,Class9.1,Class9.2,Class9.3,Class10.1,Class10.2,Class10.3,Class11.1,Class11.2,Class11.3,Class11.4,Class11.5,Class11.6
764348,0.846847,0.153153,0,0,0.153153,0.025576551,0.127576449,0,0.153153,0,0,0.127576449,0.025576551,0.079,0.921,0.744378513,0.102468487,0,0.00237237,0.025542517,0,0,0.025542517,0.025542517,0,0,0,0,0,0,0,0,0,0,0,0,0
764357,0.529197,0.458002,0.012801,0,0.458002,0.231138495,0.226863505,0.385614326,0.072387674,0.172797285,0.285204715,0,0,0.206064,0.793936,0.001134069,0.403444975,0.124617956,0.00412128,0,0,0.05048568,0.15145704,0,0,0,0,0,0.385614326,0,0,0,0,0,0,0,0.385614326
764359,0.723867,0.25641,0.019723,0,0.25641,0,0.25641,0,0.25641,0,0.25641,0,0,0,1,0,0.60742865,0.11643835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764363,0.877307,0.102279,0.020413,0,0.102279,0,0.102279,0,0.102279,0,0.044581984,0.057697016,0,0.131354,0.868646,0.16874386,0.70856314,0,0,0,0.0525416,0.0525416,0.0262708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764371,0.651482,0.196286,0.152232,0,0.196286,0.101127529,0.095158471,0.161749282,0.034536718,0,0.075402285,0.120883715,0,0.347362,0.652638,0.459636838,0.191845162,0,0,0.0347362,0,0,0.2431534,0.0694724,0,0,0,0,0,0.080874641,0.080874641,0,0,0,0,0,0.161749282
764386,0.192081,0.804258,0.003661,0,0.804258,0,0.804258,0.33566351,0.46859449,0.112549473,0.691708527,0,0,0.219475,0.780525,0.109679019,0.070916689,0.011485291,0.219475,0,0,0,0,0,0,0,0,0,0.250450293,0.085213217,0,0.076802161,0,0,0,0,0.25886135
764395,0.356425,0.618086,0.025489,0.116406609,0.501679391,0.121469123,0.380210269,0,0.501679391,0,0.382512475,0.119166916,0,0.25312,0.74688,0.00756619,0.146162764,0.202696046,0,0.036160723,0.036160723,0,0.107673451,0.073124849,0,0.116406609,0,0,0,0,0,0,0,0,0,0,0
764398,0.304676,0.695324,0,0.455460166,0.239863834,0,0.239863834,0.106681839,0.133181995,0.072328061,0.167535773,0,0,0.077889,0.922111,0,0,0.304676,0.0389445,0,0,0,0.0389445,0,0,0.089384513,0,0.366075653,0.106681839,0,0,0,0,0,0,0,0.106681839
764400,0.702881,0.232483,0.064636,0,0.232483,0,0.232483,0,0.232483,0,0.089887925,0.061993684,0.080601159,0.328033,0.671967,0.523604875,0.179276125,0,0.054726729,0.054726729,0.054726729,0.109125754,0.054726729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764431,0.593049,0.380737,0.026214,0.07995477,0.30078223,0,0.30078223,0.165344504,0.135437726,0,0.257536663,0.043245567,0,0.058831,0.941169,0.008744508,0.514250579,0.070053913,0.058831,0,0,0,0,0,0,0.029743174,0,0.050211596,0.110284784,0.05505972,0,0,0,0,0,0,0.165344504
764447,0.842,0.132,0.026,0.0264,0.1056,0,0.1056,0,0.1056,0,0.0792,0.0264,0,0.054,0.946,0,0.683704,0.158296,0,0,0,0,0.054,0,0,0.0264,0,0,0,0,0,0,0,0,0,0,0
764458,0.147411,0.824283,0.028306,0.018074053,0.806208947,0.335766677,0.470442269,0.7391372,0.067071747,0.05358629,0.509095957,0.18204843,0.061477463,0.153652,0.846348,0,0.147411,0,0,0,0.102485884,0.051166116,0,0,0,0.018074053,0,0,0.381203358,0.357933841,0,0.032672821,0.582295242,0,0,0,0.124169136
764478,0.030409,0.967679,0.001912,0.071608246,0.896070754,0.152926123,0.743144631,0.873823109,0.022247645,0.140186685,0.246778782,0.347486382,0.161618905,0.39489,0.60511,0.022242298,0.008166702,0,0.043876623,0.087753246,0.087753246,0.131629868,0.043876623,0,0,0.035804123,0.035804123,0,0.494187164,0.34225554,0.037380405,0.510669216,0.076869345,0,0,0,0.286284549
764482,0.222209,0.777791,0,0.079726689,0.698064311,0.125379331,0.57268498,0.58462537,0.113438941,0.04208909,0.388733865,0.200163659,0.067077698,0.301463,0.698537,0,0.175060472,0.047148528,0,0.188961229,0.035000156,0,0.036995841,0.040505775,0,0.079726689,0,0,0.259884685,0.271955445,0.05278524,0,0.161831903,0,0,0,0.422793468
764484,0.043405,0.956595,0,0.015473881,0.941121119,0.335520972,0.605600147,0.816172233,0.124948887,0.030576084,0.389082999,0.368108232,0.153353804,0.164462,0.835538,0.008819288,0.024088299,0.010497412,0.092684863,0,0.035888569,0.035888569,0,0,0,0.015473881,0,0,0.052304398,0.279669577,0.484198258,0,0.816172233,0,0,0,0
764517,0.905,0,0.095,0,0,0,0,0,0,0,0,0,0,0.13,0.87,0.572865,0.332135,0,0,0.07716722,0,0,0.02641639,0.02641639,0,0,0,0,0,0,0,0,0,0,0,0,0
764521,0.783683,0.1346,0.081716,0.027976475,0.106623525,0.074194833,0.032428692,0,0.106623525,0,0,0.106623525,0,0.143359,0.856641,0.26826723,0.51541577,0,0,0,0.143359,0,0,0,0,0.027976475,0,0,0,0,0,0,0,0,0,0,0
764542,0.74821,0.190397,0.061393,0,0.190397,0,0.190397,0,0.190397,0,0.089722682,0.100674318,0,0.275369,0.724631,0.333398635,0.414811365,0,0,0.030565959,0.030565959,0,0.153105164,0.030565959,0.030565959,0,0,0,0,0,0,0,0,0,0,0,0
764572,0.055011,0.944989,0,0,0.944989,0.322368823,0.622620177,0.752936051,0.192052949,0,0.164660553,0.679904466,0.100424926,0.965114,0.034886,0.015713507,0.039297493,0,0.074313778,0,0.025092964,0,0.27158308,0.594124178,0,0,0,0,0.409015945,0.15693672,0.186983386,0.185390926,0.074442787,0.043569398,0,0,0.44953294
764587,0.552198,0.439042,0.00876,0,0.439042,0.178480232,0.260561768,0.16733998,0.27170202,0,0.124093465,0.314948535,0,0.167979,0.832021,0.552198,0,0,0.04199475,0,0.04199475,0,0.04199475,0.04199475,0,0,0,0,0.16733998,0,0,0,0,0,0,0.08366999,0.08366999
764611,0.510738,0.319699,0.169564,0.045716957,0.273982043,0,0.273982043,0,0.273982043,0.044530027,0.059940695,0.100873065,0.068638255,0.301367,0.698633,0.358691297,0.152046703,0,0,0.086190962,0,0,0.215176038,0,0,0,0.045716957,0,0,0,0,0,0,0,0,0,0
764622,0.072457,0.918003,0.00954,0.027206855,0.890796145,0.145390402,0.745405743,0.758975241,0.131820904,0.037965732,0.744244145,0.108586268,0,0.274523,0.725477,0.009067994,0.063389006,0,0.098959502,0.034779319,0.056364239,0.059918763,0.024501178,0,0,0.027206855,0,0,0.175084203,0.264595466,0.319295571,0.029687317,0.681333592,0,0,0,0.047955092
764629,0.150418,0.840303,0.009279,0,0.840303,0,0.840303,0.404511781,0.435791219,0.010586977,0.438808748,0.290411238,0.100496878,0.211068,0.788932,0.141170001,0.009247999,0,0.023428548,0,0,0.070285644,0.117353808,0,0,0,0,0,0.324322174,0.055213026,0.02497658,0.021584749,0.056130864,0.053147185,0,0,0.273648983
764631,0.702712,0.257721,0.039567,0.077655719,0.180065281,0.039555301,0.140509981,0.026796955,0.153268326,0,0.032340805,0.126653057,0.021071419,0.109777,0.890223,0.117028954,0.56357151,0.022111536,0,0,0.018314426,0,0.073148148,0,0.018314426,0.051796364,0.025859354,0,0,0,0.026796955,0,0.026796955,0,0,0,0
764635,0.047956,0.952044,0,0.051060024,0.900983976,0.900983976,0,0.30597596,0.595008016,0,0.228072381,0.584272792,0.088638804,0.635654,0.364346,0,0.047956,0,0.635654,0,0,0,0,0,0,0.051060024,0,0,0.05516257,0.187326744,0.063486952,0.122390384,0.15298798,0,0,0,0.030597596
764639,0.746079,0.227648,0.026274,0,0.227648,0,0.227648,0.152011952,0.075636048,0,0.153056401,0.074591599,0,0.438667,0.561333,0.497481001,0.248597999,0,0,0.134974327,0,0,0.20246149,0.101230745,0,0,0,0,0,0.152011952,0,0.152011952,0,0,0,0,0
764677,0.601292,0.393583,0.005125,0,0.393583,0,0.393583,0.206363045,0.187219955,0.26945991,0,0,0.12412309,0.331369,0.668631,0.038605953,0.539561559,0.023125089,0,0,0,0,0.221023123,0.110345877,0,0,0,0,0.206363045,0,0,0,0,0,0,0,0.206363045
764683,0.782436,0.195287,0.022277,0,0.195287,0,0.195287,0,0.195287,0,0.086748634,0.108538366,0,0.133077,0.866923,0.102800354,0.679635646,0,0,0.03326925,0,0.03326925,0.0665385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764704,0.912697,0.052319,0.034984,0,0.052319,0,0.052319,0,0.052319,0,0,0.052319,0,0.360651,0.639349,0.735674853,0.177022147,0,0,0.051573093,0,0,0.1803255,0.128752407,0,0,0,0,0,0,0,0,0,0,0,0,0
764733,0.369505,0.615167,0.015328,0,0.615167,0,0.615167,0.124014591,0.491152409,0.059800999,0.362734452,0.116161985,0.076468949,0.62837,0.37163,0.275982545,0.093522455,0,0,0,0,0,0.37136667,0.25700333,0,0,0,0,0.124014591,0,0,0,0,0,0,0,0.124014591
764747,0.838537,0.124671,0.036791,0,0.124671,0,0.124671,0,0.124671,0,0,0,0.124671,0.046358,0.953642,0.79611709,0.04241991,0,0,0,0,0.046358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764766,0.045713,0.954287,0,0.158344842,0.795942158,0.357782368,0.43815979,0.685377037,0.110565121,0.131917065,0.557214431,0.106809866,0,0.118559,0.881441,0,0.012096483,0.033616517,0,0,0.08891925,0,0,0.02963975,0,0.06789526,0,0.090449582,0.131845295,0.381201225,0.172330517,0,0.405147613,0.14901399,0,0,0.131215434
764768,0.128374,0.859345,0.012281,0.063270994,0.796074006,0.619994377,0.176079629,0.552988828,0.243085178,0.027926276,0.206827987,0.503208728,0.058110218,0.700477,0.299523,0.018970853,0.09871614,0.010687007,0.0778307,0.051887133,0.051887133,0.0778307,0.337266366,0.103774267,0,0.063270994,0,0,0,0.265437955,0.287550872,0.11794754,0.317189968,0,0,0,0.11785132
764799,0.467631,0.520906,0.011462,0.06511325,0.45579275,0,0.45579275,0,0.45579275,0,0.183526318,0.248023271,0.024243161,0.335563,0.664437,0.160136027,0.307494973,0,0,0.047937523,0,0.047937523,0.095875047,0.14381257,0,0.06511325,0,0,0,0,0,0,0,0,0,0,0
764803,0.586774,0.412597,6.29E-04,0,0.412597,0,0.412597,0,0.412597,0,0.078850587,0.251627644,0.082118768,0.044217,0.955783,0,0.519021553,0.067752447,0,0,0,0,0.044217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764804,0.684485,0.21791,0.097605,0,0.21791,0,0.21791,0,0.21791,0,0,0.095034038,0.122875962,0.530515,0.469485,0.519264695,0.165220305,0,0,0,0.176661495,0,0.176661495,0.14748317,0.02970884,0,0,0,0,0,0,0,0,0,0,0,0
764806,0.631603,0.33948,0.028917,0.033774186,0.305705814,0.199071652,0.106634162,0,0.305705814,0,0.088976594,0.173472764,0.043256456,0.474157,0.525843,0.036598236,0.592448667,0.002556729,0.105262854,0,0,0,0.184447073,0.184447073,0,0.033774186,0,0,0,0,0,0,0,0,0,0,0
764816,0.349981,0.650019,0,0,0.650019,0.348871697,0.301147303,0.106316458,0.543702542,0,0.062910789,0.587108211,0,0.115524,0.884476,0.123012372,0.226968628,0,0,0,0,0.077054508,0.038469492,0,0,0,0,0,0,0.106316458,0,0,0,0,0,0,0.106316458
764817,0.426402,0.573598,0,0.250356025,0.323241975,0,0.323241975,0,0.323241975,0,0.073010988,0.250230987,0,0,1,0,0.111634176,0.314767824,0,0,0,0,0,0,0,0.235607301,0.014748724,0,0,0,0,0,0,0,0,0,0
764829,0.922691,0.064158,0.013151,0.032079,0.032079,0,0.032079,0,0.032079,0,0,0.032079,0,0.069281,0.930719,0.01037566,0.480435054,0.431880286,0,0,0.069281,0,0,0,0,0.032079,0,0,0,0,0,0,0,0,0,0,0
764862,0.835164,0.066124,0.098712,0,0.066124,0,0.066124,0,0.066124,0,0.047462022,0.018661978,0,0,1,0.470806167,0.364357833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764875,0.465044,0.523052,0.011904,0.077847398,0.445204602,0,0.445204602,0,0.445204602,0,0,0.396566444,0.048638158,0,1,0.011745616,0.453298384,0,0,0,0,0,0,0,0,0.077847398,0,0,0,0,0,0,0,0,0,0,0
764878,0.060799,0.935838,0.003363,0.054668848,0.881169152,0.203484867,0.677684284,0,0.881169152,0,0.197625974,0.625116376,0.058425921,0.779178,0.220822,0.018333999,0.042465001,0,0.720219938,0,0,0,0.046393037,0.012565804,0,0.054668848,0,0,0,0,0,0,0,0,0,0,0
764883,0.375629,0.624371,0,0.452844423,0.171526577,0.171526577,0,0.077443735,0.094082842,0,0.120539959,0.050986618,0,0.337003,0.662997,0,0.30332192,0.07230708,0.00775882,0.02732454,0.02732454,0,0.219608679,0.05498642,0,0.452844423,0,0,0,0,0.077443735,0,0,0,0,0,0.077443735
764884,0.819634,0.135571,0.044795,0,0.135571,0,0.135571,0,0.135571,0,0,0.083414803,0.052156197,0.50182,0.49818,0.392279291,0.427354709,0,0.020595195,0,0,0,0.171794062,0.309430743,0,0,0,0,0,0,0,0,0,0,0,0,0
764893,0.359211,0.588505,0.052284,0.050795632,0.537709368,0,0.537709368,0.251187167,0.286522201,0.108396831,0.182122163,0.247190374,0,0.168578,0.831422,0,0.343977939,0.015233061,0,0,0,0.056136474,0.112441526,0,0,0,0,0.050795632,0.251187167,0,0,0,0,0,0,0,0.251187167
764913,0.269544,0.699144,0.031311,0,0.699144,0,0.699144,0,0.699144,0.054410882,0.075131413,0.479167429,0.090434276,0.932866,0.067134,0.227375998,0.036521864,0.005645869,0,0.171661337,0,0,0.103269199,0.657935464,0,0,0,0,0,0,0,0,0,0,0,0,0
764926,0.558725,0.323516,0.11776,0,0.323516,0.140161689,0.183354311,0.171012499,0.152503501,0.214969912,0.108546088,0,0,0.316875,0.683125,0.260619511,0.278790924,0.019314565,0,0.022543121,0.022543121,0.226702198,0.022543121,0,0.022543121,0,0,0,0.057004109,0.057004109,0.057004109,0,0.057004109,0.057004109,0,0.057004109,0
764933,0.299936,0.675373,0.024691,0,0.675373,0,0.675373,0.323407089,0.351965911,0.118877129,0.354798426,0.201697445,0,0,1,0,0.26080485,0.03913115,0,0,0,0,0,0,0,0,0,0,0.190594793,0.132812295,0,0,0,0,0,0.246907729,0.07649936
764935,0.273968,0.726032,0,0.225415511,0.500616489,0.026718403,0.473898086,0.145051625,0.355564864,0,0.263855427,0.236761062,0,0.052512,0.947488,0,0.034246,0.239722,0.026256,0.026256,0,0,0,0,0,0.169061633,0,0.056353878,0.109890096,0.035161529,0,0,0.010526106,0,0,0,0.134525519
764947,0.318145,0.681855,0,0.043719179,0.638135821,0.097943,0.540192821,0.18246409,0.455671731,0.093088063,0.347018898,0.198028861,0,0.442792,0.557208,0.124703932,0.193441068,0,0,0.031438232,0.063319256,0.348034512,0,0,0,0.043719179,0,0,0,0.18246409,0,0,0,0,0,0,0.18246409
764971,0.811473,0.162934,0.025593,0,0.162934,0,0.162934,0,0.162934,0,0.084934073,0.077999927,0,0.357218,0.642782,0.621624023,0.189848977,0,0.003929398,0.06429924,0.06429924,0.03214962,0.160390882,0.03214962,0,0,0,0,0,0,0,0,0,0,0,0,0
764979,0.111145,0.888855,0,0.029642425,0.859212575,0.411752709,0.447459865,0.262400943,0.596811632,0.064059453,0.133762214,0.583018692,0.078371357,0.524268,0.475732,0,0.111145,0,0.348988955,0,0.087378175,0.02930029,0.02930029,0,0.02930029,0.029642425,0,0,0.209327466,0.038305027,0.01476845,0,0.026652851,0,0,0.011379279,0.224369075
764986,0,0.992,0.008,0,0.992,0.425568,0.566432,0.992,0,0.028768,0.651744,0.311488,0,0.256738,0.743262,0,0,0,0,0.042832371,0.042832371,0.128240631,0.042832371,0,0,0,0,0,0.538656,0.453344,0,0,0.254944,0.085312,0.169632,0.283712,0.1984
765003,0.844,0.089,0.067,0,0.089,0,0.089,0,0.089,0,0.0445,0.0445,0,0.143,0.857,0.288648,0.555352,0,0,0.023881,0,0,0.0715,0.047619,0,0,0,0,0,0,0,0,0,0,0,0,0
765009,0.469469,0.510511,0.02002,0.49009056,0.02042044,0,0.02042044,0,0.02042044,0.02042044,0,0,0,0.375,0.625,0.020187167,0,0.449281833,0,0.020979,0.10414575,0.020979,0.08316675,0.08316675,0.062562375,0.020583804,0,0.469506756,0,0,0,0,0,0,0,0,0
765020,0.683005,0.253505,0.06349,0,0.253505,0,0.253505,0,0.253505,0,0.080346128,0.173158872,0,0.115932,0.884068,0.598435321,0.084569679,0,0,0,0,0.028983,0.057966,0.028983,0,0,0,0,0,0,0,0,0,0,0,0,0
765026,0.667,0.266,0.067,0,0.266,0,0.266,0,0.266,0.0665,0,0.16625,0.03325,0.751,0.249,0.6003,0.0667,0,0.003004,0,0,0,0.249332,0.498664,0,0,0,0,0,0,0,0,0,0,0,0,0
765058,0.827,0.173,0,0,0.173,0,0.173,0,0.173,0,0.038406,0.134594,0,0.058,0.942,0.076911,0.731068,0.019021,0,0,0.019333314,0,0.019333314,0.019333314,0,0,0,0,0,0,0,0,0,0,0,0,0
765064,1,0,0,0,0,0,0,0,0,0,0,0,0,0.20327,0.79673,0.055652,0.944348,0,0,0,0.02906761,0.17420239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765065,0.524611,0.475389,0,0,0.475389,0.178159159,0.297229841,0.324108811,0.151280189,0,0,0.407420258,0.067968742,0.194513,0.805487,0.327562912,0.197048088,0,0.188094071,0,0,0.006418929,0,0,0,0,0,0,0.228332064,0,0.095776746,0.162054405,0,0,0,0,0.162054405
765092,0.772384,0.205079,0.022537,0,0.205079,0,0.205079,0.153324648,0.051754352,0,0,0,0.205079,0,1,0.019275615,0.753108385,0,0,0,0,0,0,0,0,0,0,0,0.153324648,0,0,0,0,0,0,0.153324648,0
765094,0.756844,0.196112,0.047045,0.0392224,0.1568896,0.1176672,0.0392224,0.123160689,0.033728911,0,0,0.1176672,0.0392224,0.175876,0.824124,0.068106878,0.688737122,0,0,0,0.058625275,0.058625275,0.058625275,0,0,0.0392224,0,0,0.061580345,0,0.061580345,0,0,0,0,0.061580345,0.061580345
765106,0.381092,0.606589,0.012319,0.078655182,0.527933818,0,0.527933818,0,0.527933818,0.064500842,0,0.463432975,0,0.173601,0.826399,0.231481378,0.149610622,0,0,0.090619722,0.041490639,0,0.041490639,0,0,0,0,0.078655182,0,0,0,0,0,0,0,0,0
765107,0.207609,0.792391,0,0.201890926,0.590500074,0,0.590500074,0.234215949,0.356284125,0,0.449474485,0.14102559,0,0.187419,0.812581,0,0.081340999,0.126268001,0,0,0,0.133817166,0.026800917,0.026800917,0,0.151418194,0.050472731,0,0.193549034,0.040666915,0,0.030527004,0.105701658,0,0,0,0.097987287
765124,0.693236,0.264571,0.042193,0,0.264571,0,0.264571,0,0.264571,0,0.170465476,0,0.094105524,0,1,0.615539496,0.077696504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765134,0.017532,0.982468,0,0.022160548,0.960307452,0.226126477,0.734180975,0.935224221,0.025083231,0,0.378587769,0.524539136,0.057179587,0.299932,0.700068,0,0.017532,0,0.025301964,0,0.095238908,0.032542022,0.087831187,0.05901822,0,0.022160548,0,0,0.489502904,0.395299639,0.050421679,0,0.491583778,0.320548102,0,0,0.123092342
765166,0.686372,0.177743,0.135885,0.04443575,0.13330725,0,0.13330725,0,0.13330725,0,0,0.13330725,0,0.030666,0.969334,0.097781241,0.492402586,0.096188172,0,0,0,0,0.030666,0,0,0.04443575,0,0,0,0,0,0,0,0,0,0,0
765171,0.886179,0.091253,0.022568,0.02281325,0.06843975,0,0.06843975,0,0.06843975,0,0,0.06843975,0,0.451916,0.548084,0.746162718,0.140016282,0,0.034797532,0.034797532,0.034797532,0,0.243130808,0.104392596,0,0.02281325,0,0,0,0,0,0,0,0,0,0,0
765179,0.729296,0.253318,0.017385,0,0.253318,0,0.253318,0.053232751,0.200085249,0,0,0.11635605,0.13696195,0.097007,0.902993,0.724920953,0.004375047,0,0,0.0485035,0.02425175,0,0.02425175,0,0,0,0,0,0.053232751,0,0,0,0,0,0,0,0.053232751
765187,0.600248,0.333191,0.066562,0,0.333191,0.120730759,0.212460241,0,0.333191,0,0.053709723,0.246492369,0.032989241,0.337953,0.662047,0.600248,0,0,0,0.092261169,0.214938108,0,0.030753723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765190,0.659593,0.318677,0.02173,0.035373147,0.283303853,0,0.283303853,0,0.283303853,0.031722099,0,0.17326297,0.0783185,0.296231,0.703769,0.605361923,0.054231077,0,0,0.045619574,0,0,0.159372278,0.091239148,0,0.035373147,0,0,0,0,0,0,0,0,0,0,0
765223,0.227849,0.758312,0.013838,0.200634947,0.557677053,0.387917369,0.169759683,0.403728072,0.153948981,0,0.267219883,0.220705155,0.069752015,0.222716,0.777284,6.11E-04,0.208916571,0.018320882,0.038568398,0,0.036784888,0.036784888,0.110577603,0,0,0.122168024,0.078466923,0,0.117528068,0.239279939,0.046920065,0,0.214054201,0,0,0,0.18967387
765239,0.889,0.044,0.067,0,0.044,0,0.044,0,0.044,0.044,0,0,0,0.214,0.786,0,0.822325,0.066675,0,0,0.023754,0.071262,0.118984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765243,0.69,0.31,0,0.26226,0.04774,0.02387,0.02387,0.02387,0.02387,0,0.02387,0.02387,0,0.524,0.476,0,0.04761,0.64239,0,0,0.02360358,0,0.214530316,0.285866104,0,0.19066302,0.02386566,0.04773132,0,0.02387,0,0,0,0,0,0,0.02387
765249,0.392849,0.596047,0.011104,0.112789378,0.483257622,0.066024106,0.417233516,0.079030019,0.404227604,0,0,0.483257622,0,0.064859,0.935141,0.008723998,0.158794673,0.225330329,0.064859,0,0,0,0,0,0,0.112789378,0,0,0,0.079030019,0,0,0,0,0,0,0.079030019
765250,0.695032,0.258242,0.046727,0,0.258242,0,0.258242,0,0.258242,0,0,0.258242,0,0.264557,0.735443,0.656369455,0.038662545,0,0,0.044181019,0.088097481,0.044181019,0.088097481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765272,0.533001,0.450943,0.016056,0.036684664,0.414258336,0.226179252,0.188079084,0,0.414258336,0,0.079270404,0.334987932,0,0,1,0.031943283,0.501057717,0,0,0,0,0,0,0,0,0.036684664,0,0,0,0,0,0,0,0,0,0,0
765277,0.242787,0.562238,0.194975,0.039918898,0.522319102,0,0.522319102,0.192417656,0.329901446,0.522319102,0,0,0,0.552732,0.447268,0.027920505,0.214866495,0,0.001659854,0,0.048135772,0.455353887,0.023791243,0,0.023791243,0,0,0.039918898,0,0,0.192417656,0.192417656,0,0,0,0,0
765285,0.152324,0.81463,0.033046,0.074339061,0.740290939,0.085042402,0.655248537,0.371667508,0.368623432,0.055895667,0.322469993,0.307816674,0.054108605,0.160423,0.839577,0.01729441,0.13502959,0,0.106895299,0,0,0,0.02676385,0,0.02676385,0.074339061,0,0,0.310729647,0.037312073,0.023625788,0.023687857,0,0.03470817,0,0,0.313271481
765289,0.896959,0.053541,0.0495,0,0.053541,0.005751963,0.047789037,0,0.053541,0,0.033089891,0.020451109,0,0.059975,0.940025,0.363268395,0.533690605,0,0.040003325,0,0,0,0.019971675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765324,0.167204,0.810537,0.022258,0,0.810537,0.06716758,0.74336942,0,0.810537,0,0.447525846,0.311597171,0.051413983,0.597576,0.402424,0,0.167204,0,0,0,0.082007147,0.033989525,0.333703171,0.147876157,0,0,0,0,0,0,0,0,0,0,0,0,0
765343,0.568167,0.264165,0.167668,0,0.264165,0,0.264165,0,0.264165,0,0.077384759,0.124717316,0.062062925,0.597741,0.402259,0.45231434,0.11585266,0,0,0,0.028691568,0.028691568,0.427959244,0.11239862,0,0,0,0,0,0,0,0,0,0,0,0,0
765361,0.446995,0.529207,0.023798,0,0.529207,0,0.529207,0.218298417,0.310908583,0,0,0.411591273,0.117615727,0.135433,0.864567,0.283746615,0.156123285,0.0071251,0.075924417,0,0.05847848,0,0,0.001030239,0,0,0,0,0,0,0.218298417,0,0,0,0,0,0.218298417
765363,0.433459,0.329667,0.236874,0,0.329667,0.153223288,0.176443712,0,0.329667,0.079425022,0.20318564,0.047056338,0,0.729175,0.270825,0.167845294,0.255664955,0.009948751,0,0,0,0,0.509672908,0.219502092,0,0,0,0,0,0,0,0,0,0,0,0,0
765373,0.829491,0.122341,0.048168,0,0.122341,0.057812484,0.064528516,0.122341,0,0,0.039712623,0.042664222,0.039964156,0.038348,0.961652,0.123828075,0.705662925,0,0,0.038348,0,0,0,0,0,0,0,0,0.040739553,0,0.081601447,0,0.040739553,0,0,0,0.081601447
765386,0.685079,0.290661,0.02426,0.07266525,0.21799575,0,0.21799575,0,0.21799575,0,0.050749193,0.167246557,0,0.035301,0.964699,0.074962029,0.610116971,0,0,0.035301,0,0,0,0,0,0.07266525,0,0,0,0,0,0,0,0,0,0,0
765392,0.185653,0.814347,0,0.471019119,0.343327881,0.310953092,0.032374789,0.049787693,0.293540188,0.122465742,0.220862139,0,0,0.021338,0.978662,0,0,0.185653,0.021338,0,0,0,0,0,0,0.181342361,0.036268472,0.253408286,0.016643826,0.022800772,0.010343045,0,0.033216755,0,0,0,0.016570937
765422,0.587982,0.408602,0.003417,0,0.408602,0.266383988,0.142218012,0.267269837,0.141332163,0,0.171655743,0.236946257,0,0.142824,0.857176,0.142513313,0.445468687,0,0,0,0.057176446,0.028588223,0.029587277,0.027472196,0,0,0,0,0,0.267269837,0,0,0,0,0,0,0.267269837
765449,0.180302,0.810176,0.009522,0.442412808,0.367763192,0.08393018,0.283833012,0.162436221,0.205326971,0.084848117,0.282915075,0,0,0.238858,0.761142,0,0.02644814,0.15385386,0,0,0.040268593,0.06562958,0.092691474,0,0.040268593,0.276731866,0,0.165680942,0,0,0.162436221,0,0.162436221,0,0,0,0
765457,0.3552,0.618088,0.026712,0.3133564,0.3047316,0,0.3047316,0.195420718,0.109310882,0.07130628,0.23342532,0,0,0.092328,0.907672,0.001229702,0.166954656,0.187015642,0.002954496,0.029821944,0,0.05955156,0,0,0,0.13444713,0,0.17890927,0,0.116440849,0.07897987,0,0.061619084,0,0,0,0.133801635
765462,0.171345,0.828655,0,0.295500859,0.533154141,0.038732582,0.494421559,0.298484746,0.234669395,0.034730727,0.313715361,0.184708586,0,0.123287,0.876713,0,0.090190011,0.081154989,0.09246525,0,0,0,0.03082175,0,0,0.147750429,0,0.147750429,0.228232183,0.070252564,0,0,0.098026271,0,0,0,0.200458475
765478,0.632619,0.367381,0,0,0.367381,0.09291837,0.27446263,0.106637479,0.260743521,0,0.170462947,0.10135454,0.095563513,0.111563,0.888437,0.590997731,0.041621269,0,0.037187629,0.037187629,0.037187629,0,0,0,0,0,0,0,0,0,0.106637479,0.106637479,0,0,0,0,0
765529,0.770391,0.191186,0.038423,0,0.191186,0,0.191186,0,0.191186,0,0.065659199,0.1142474,0.0112794,0.509774,0.490226,0.647139996,0.123251004,0,0,0.090739772,0,0,0.373664342,0.045369886,0,0,0,0,0,0,0,0,0,0,0,0,0
765543,0.491845,0.476514,0.031641,0,0.476514,0,0.476514,0,0.476514,0,0.08208859,0.326889557,0.067535376,0,1,0.457797522,0.034047478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
