title,authors,abstract,arxiv_id,category,date,pdf_url,query_used
Real-time RFI Excision Techniques and Their Limitations,"['Kaushal D. Buch', 'Thushara Gunaratne', 'Gregory Hellbourg', 'Cedric Viou', 'Benjamin Winkel']","Radio astronomy is facing critical challenges due to an ever-increasing human-made signal density filling up the radio spectrum. With the rise of satellites, mobile networks, and other wireless technologies, radio telescopes are struggling with radio frequency interference (RFI), which can masquerade, block or distort astronomical signals. In this chapter, we explain where RFI comes from, how it affects observations, and discuss different ways to reduce or remove interference. The techniques presented here reflect the state of the art in real-time RFI mitigation at the time of publication and include methods such as filtering, digital processing, and optimal scheduling. The proposed catalogue also explores new ideas like satellite avoidance through scheduling, the use of intelligent surfaces to block interference, and advanced computer algorithms to clean up data. The chapter also highlights the need for strong cooperation between astronomers and spectrum regulators to protect radio frequencies for future discoveries. By combining technical solutions and better policies, we can help ensure that radio astronomy continues to provide important insights into the universe.",2512.01954v1,astro-ph.IM,2025-12-01 18:04:06+00:00,https://arxiv.org/pdf/2512.01954v1,"""radio frequency interference"" AND (""mitigation"" OR ""RFI removal"") AND ""astronomy"""
Temporal variability in low-frequency radio interference: Insight from high-cadence monitoring at a candidate radio notification zone in Malaysia,"['Affan Adly Nazri', 'Zamri Zainal Abidin', 'Mohamad Ridhauddin Mat Sabri', 'Zulfazli Rosli', 'Mohd Shaiful Rizal Hassan', 'Mohd Shazwan Mohd Radzi', 'Ahmad Najwan Zulkiplee', 'Dalilah Nur Fathiah Hanim Razak', 'Norsyazwani Asmi', 'Jinsong Ping', 'Mingyuan Wang', 'Liang Dong']","Extensive radio frequency interference (RFI) monitoring is essential in the site selection process before constructing radio astronomy observatories, followed by mitigation strategies to minimize its adverse effects. Malaysia has an enormous prospect for radio astronomy due to its prominent location in the centre of Southeast Asia, but is challenged by its relatively high population density. In this research article, we perform high-cadence, low-frequency RFI monitoring at two sites, each representing an urban and a rural environment. Using modified generalized spectral kurtosis (GSK) as an RFI detection method, we ascertain the suitability of Glami Lemi, a rural area in the centre of Peninsular Malaysia previously assigned as a candidate radio notification zone (RNZ), as a potential site for radio astronomy observations due to its lower RFI contamination in our high-cadence monitoring, especially when compared with urban areas. We identified a number of persistent and transient RFI in our dataset, associate each of them with their potential origins and, if present, characterize their temporal evolution. A few types of RFI mitigation strategies were also tested and discussed. This study lays the groundwork for Malaysia's endeavours in establishing its first research-grade radio telescope, emphasizing the importance of robust RFI detection and mitigation strategies in optimizing observational outcomes.",2505.19372v3,astro-ph.IM,2025-05-25 23:57:48+00:00,https://arxiv.org/pdf/2505.19372v3,"""radio frequency interference"" AND (""mitigation"" OR ""RFI removal"") AND ""astronomy"""
A Multi-Site Study of Radio Environment for Cosmology Experiments,"['Yash Agrawal', 'Saurabh Singh', 'Girish B. S.', 'Somashekar R.', 'Srivani K. S.', 'Raghunathan A.', 'Vishakha S. Pandharpure', 'Udaya Shankar N.', 'Keerthipriya S.', 'Mayuri Sathyanarayana Rao']","Radio Frequency Interference (RFI) presents a significant challenge for carrying out precision measurements in radio astronomy. In particular, RFI can be a showstopper when looking for faint cosmological signals such as the red-shifted 21-cm line from cosmic dawn (CD) and epoch of reionization (EoR). As wireless communications, satellite transmissions, and other RF technologies proliferate globally, understanding the RFI landscape has become essential for site selection and data integrity. We present findings from RFI surveys conducted at four distinct locations: three locations in India, the Gauribidanur Radio Observatory in Karnataka, Twin Lakes in Ladakh, Kalpong Dam in the Andaman Islands, and the Gruvebadet Atmosphere Laboratory in Ny-Ålesund, Svalbard, Norway. These sites, selected based on their geographical diversity and varying levels of human activity, were studied to assess RFI presence in 30-300 MHz bands, critical for low-frequency observations and experiments targeting the 21-cm CD/EoR signal. Using an automated RFI detection approach via the Hampel filter and singular value decomposition, the surveys identified both persistent and transient interference, which varies with location and time. The results provide a comprehensive view of the RFI environment at each site, informing the feasibility of long-term cosmological observations and aiding in the mitigation of RFI in radio astronomical data. The methods developed to characterize RFI can be easily generalized to any location and experiment.",2504.09125v2,astro-ph.IM,2025-04-12 08:24:03+00:00,https://arxiv.org/pdf/2504.09125v2,"""radio frequency interference"" AND (""mitigation"" OR ""RFI removal"") AND ""astronomy"""
Energy and polarization based on-line interference mitigation in radio interferometry,"['Sarod Yatawatta', 'Albert-Jan Boonstra', 'Chris P. Broekema']","Radio frequency interference (RFI) is a persistent contaminant in terrestrial radio astronomy. While new radio interferometers are becoming operational, novel sources of RFI are also emerging. In order to strengthen the mitigation of RFI in modern radio interferometers, we propose an on-line RFI mitigation scheme that can be run in the correlator of such interferometers. We combine statistics based on the energy as well as the polarization alignment of the correlated signal to develop an on-line RFI mitigation scheme that can be applied to a data stream produced by the correlator in real-time, especially targeted at low duty-cycle or transient RFI detection. In order to improve the computational efficiency, we explore the use of both single precision and half precision floating point operations in implementing the RFI mitigation algorithm. This ideally suits its deployment in accelerator computing devices such as graphics processing units (GPUs) as used by the LOFAR correlator. We provide results based on real data to demonstrate the efficacy of the proposed method.",2412.14775v2,astro-ph.IM,2024-12-19 11:59:17+00:00,https://arxiv.org/pdf/2412.14775v2,"""radio frequency interference"" AND (""mitigation"" OR ""RFI removal"") AND ""astronomy"""
"Interference detection in radio astronomy applying Shapiro-Wilks normality test, spectral entropy, and spectral relative entropy","['Zhicheng Cao', 'Natalia A. Schmid', 'Kevin Bandura', 'Duncan R. Lorimer', 'Morgan Dameron', 'Katelyn Crockett', 'Clayton Grubick', 'Andreas Schmid', 'Shaonan Zheng']","Radio-frequency interference (RFI) is becoming an increasingly significant problem for most radio telescopes. Working with Green Bank Telescope data from PSR J1730+0747 in the form of complex-valued channelized voltages and their respective high-resolution power spectral densities, we evaluate a variety of statistical measures to characterize RFI. As a baseline for performance comparison, we use median absolute deviation (MAD) in complex channelized voltage data and spectral kurtosis (SK) in power spectral density data to characterize and filter out RFI. From a new perspective, we implement the Shapiro-Wilks (SW) test for normality and two information theoretical measures, spectral entropy (SE) and spectral relative entropy (SRE), and apply them to mitigate RFI. The baseline RFI mitigation algorithms are compared against our novel RFI detection algorithms to determine how effective and robust the performance is. Except for MAD, we find significant improvements in signal-to-noise ratio through the application of SE, symmetrical SRE, asymmetrical SRE, SK, and SW. These algorithms also do a good job of characterizing broadband RFI. Time- and frequency-variable RFI signals are best detected by SK and SW tests.",2408.06488v1,astro-ph.IM,2024-08-12 20:49:57+00:00,https://arxiv.org/pdf/2408.06488v1,"""radio frequency interference"" AND (""mitigation"" OR ""RFI removal"") AND ""astronomy"""
Radio Frequency Interference Detection Using Efficient Multi-Scale Convolutional Attention UNet,"['Fei Gu', 'Longfei Hao', 'Bo Liang', 'Song Feng', 'Shoulin Wei', 'Wei Dai', 'Yonghua Xu', 'Zhixuan Li', 'Yihang Dao']","Studying the universe through radio telescope observation is crucial. However, radio telescopes capture not only signals from the universe but also various interfering signals, known as Radio Frequency Interference (RFI). The presence of RFI can significantly impact data analysis. Ensuring the accuracy, reliability, and scientific integrity of research findings by detecting and mitigating or eliminating RFI in observational data, presents a persistent challenge in radio astronomy. In this study, we proposed a novel deep learning model called EMSCA-UNet for RFI detection. The model employs multi-scale convolutional operations to extract RFI features of various scale sizes. Additionally, an attention mechanism is utilized to assign different weights to the extracted RFI feature maps, enabling the model to focus on vital features for RFI detection. We evaluated the performance of the model using real data observed from the 40-meter radio telescope at Yunnan Observatory. Furthermore, we compared our results to other models, including U-Net, RFI-Net, and R-Net, using four commonly employed evaluation metrics: precision, recall, F1 score, and IoU. The results demonstrate that our model outperforms the other models on all evaluation metrics, achieving an average improvement of approximately 5\% compared to U-Net. Our model not only enhances the accuracy and comprehensiveness of RFI detection but also provides more detailed edge detection while minimizing the loss of useful signals.",2404.00277v1,astro-ph.IM,2024-03-30 08:02:23+00:00,https://arxiv.org/pdf/2404.00277v1,"""radio frequency interference"" AND (""mitigation"" OR ""RFI removal"") AND ""astronomy"""
Low Complexity Radio Frequency Interference Mitigation for Radio Astronomy Using Large Antenna Array,"['Zaid Bin Tariq', 'Teviet Creighton', 'Louis P. Dartez', 'Naofal Al-Dhahir', 'Murat Torlak']","With the ongoing growth in radio communications, there is an increased contamination of radio astronomical source data, which hinders the study of celestial radio sources. In many cases, fast mitigation of strong radio frequency interference (RFI) is valuable for studying short lived radio transients so that the astronomers can perform detailed observations of celestial radio sources. The standard method to manually excise contaminated blocks in time and frequency makes the removed data useless for radio astronomy analyses. This motivates the need for better radio frequency interference (RFI) mitigation techniques for array of size M antennas. Although many solutions for mitigating strong RFI improves the quality of the final celestial source signal, many standard approaches require all the eigenvalues of the spatial covariance matrix ($\textbf{R} \in \mathbb{C}^{M \times M}$) of the received signal, which has $O(M^3)$ computation complexity for removing RFI of size $d$ where $\textit{d} \ll M$. In this work, we investigate two approaches for RFI mitigation, 1) the computationally efficient Lanczos method based on the Quadratic Mean to Arithmetic Mean (QMAM) approach using information from previously-collected data under similar radio-sky-conditions, and 2) an approach using a celestial source as a reference for RFI mitigation. QMAM uses the Lanczos method for finding the Rayleigh-Ritz values of the covariance matrix $\textbf{R}$, thus, reducing the computational complexity of the overall approach to $O(\textit{d}M^2)$. Our numerical results, using data from the radio observatory Long Wavelength Array (LWA-1), demonstrate the effectiveness of both proposed approaches to remove strong RFI, with the QMAM-based approach still being computationally efficient.",2403.04250v1,eess.SP,2024-03-07 06:23:42+00:00,https://arxiv.org/pdf/2403.04250v1,"""radio frequency interference"" AND (""mitigation"" OR ""RFI removal"") AND ""astronomy"""
Collaboration with Cellular Networks for RFI Cancellation at Radio Telescope,"['Shuvam Chakraborty', 'Gregory Hellbourg', 'Maqsood Careem', 'Dola Saha', 'Aveek Dutta']","The growing need for electromagnetic spectrum to support the next generation (xG) communication networks increasingly generate unwanted radio frequency interference (RFI) in protected bands for radio astronomy. RFI is commonly mitigated at the Radio Telescope without any active collaboration with the interfering sources. In this work, we provide a method of signal characterization and its use in subsequent cancellation, that uses Eigenspaces derived from the telescope and the transmitter signals. This is different from conventional time-frequency domain analysis, which is limited to fixed characterizations (e.g., complex exponential in Fourier methods) that cannot adapt to the changing statistics (e.g., autocorrelation) of the RFI, typically observed in communication systems. We have presented effectiveness of this collaborative method using real-world astronomical signals and practical simulated LTE signals (downlink and uplink) as source of RFI along with propagation conditions based on preset benchmarks and standards. Through our analysis and simulation using these signals, we are able to remove 89.04% of the RFI from cellular networks, which reduces excision at the Telescope and capable of significantly improving throughput as corrupted time frequency bins data becomes usable.",2210.17083v1,eess.SP,2022-10-31 06:19:12+00:00,https://arxiv.org/pdf/2210.17083v1,"""radio frequency interference"" AND (""mitigation"" OR ""RFI removal"") AND ""astronomy"""
Removing Radio Frequency Interference from Auroral Kilometric Radiation with Stacked Autoencoders,"['Allen Chang', 'Mary Knapp', 'James LaBelle', 'John Swoboda', 'Ryan Volz', 'Philip J. Erickson']","Radio frequency data in astronomy enable scientists to analyze astrophysical phenomena. However, these data can be corrupted by radio frequency interference (RFI) that limits the observation of underlying natural processes. In this study, we extend recent developments in deep learning algorithms to astronomy data. We remove RFI from time-frequency spectrograms containing auroral kilometric radiation (AKR), a coherent radio emission originating from the Earth's auroral zones that is used to study astrophysical plasmas. We propose a Denoising Autoencoder for Auroral Radio Emissions (DAARE) trained with synthetic spectrograms to denoise AKR signals collected at the South Pole Station. DAARE achieves 42.2 peak signal-to-noise ratio (PSNR) and 0.981 structural similarity (SSIM) on synthesized AKR observations, improving PSNR by 3.9 and SSIM by 0.064 compared to state-of-the-art filtering and denoising networks. Qualitative comparisons demonstrate DAARE's capability to effectively remove RFI from real AKR observations, despite being trained completely on a dataset of simulated AKR. The framework for simulating AKR, training DAARE, and employing DAARE can be accessed at github.com/Cylumn/daare.",2210.12931v3,astro-ph.IM,2022-10-24 03:04:47+00:00,https://arxiv.org/pdf/2210.12931v3,"""radio frequency interference"" AND (""mitigation"" OR ""RFI removal"") AND ""astronomy"""
A simulation experiment of a pipeline based on machine learning for neutral hydrogen intensity mapping surveys,"['Lin-Cheng Li', 'Yuan-Gen Wang']","We present a simulation experiment of a pipeline based on machine learning algorithms for neutral hydrogen (HI) intensity mapping (IM) surveys with different telescopes. The simulation is conducted on HI signals, foreground emission, thermal noise from instruments, strong radio frequency interference (sRFI), and mild RFI (mRFI). We apply the Mini-Batch K-Means algorithm to identify sRFI, and Adam algorithm to remove foregrounds and mRFI. Results show that there exists a threshold of the sRFI amplitudes above which the performance of our pipeline enhances greatly. In removing foregrounds and mRFI, the performance of our pipeline is shown to have little dependence on the apertures of telescopes. In addition, the results show that there are thresholds of the signal amplitudes from which the performance of our pipeline begins to change rapidly. We consider all these thresholds as the edges of the signal amplitude ranges in which our pipeline can function well. Our work, for the first time, explores the feasibility of applying machine learning algorithms in the pipeline of IM surveys, especially for large surveys with the next-generation telescopes.",2209.06180v1,astro-ph.IM,2022-09-13 17:32:10+00:00,https://arxiv.org/pdf/2209.06180v1,"""radio frequency interference"" AND (""mitigation"" OR ""RFI removal"") AND ""astronomy"""
A Self-Learning Neural Network Approach for RFI Detection and Removal in Radio Astronomy,"['Benjamin R. B. Saliwanchik', 'Anže Slosar']","We present a novel neural network (NN) method for the detection and removal of Radio Frequency Interference (RFI) from the raw digitized signal in the signal processing chain of a typical radio astronomy experiment. The main advantage of our method is that it does not require a training set. Instead, our method relies on the fact that the true signal of interest coming from astronomical sources is thermal and therefore described as a Gaussian random process, which cannot be compressed. We employ a variational encoder/decoder network to find the compressible information in the datastream that can explain the most variance with the fewest degrees of freedom. We demonstrate it on a set of toy problems and stored ringbuffers from the Baryon Mapping eXperiment (BMX) prototype. We find that the RFI subtraction is effective at cleaning simulated timestreams: while we find that the power spectra of the RFI-cleaned timestreams output by the NN suffer from extra signal consistent with additive noise, we find that it is generally around percent level across the band and sub 10 percent in contaminated spectral channels even when RFI power is an order of magnitude larger than the signal. We discuss advantages and limitations of this method and possible implementation in the front-end of future radio experiments.",2203.16607v2,astro-ph.IM,2022-03-30 18:40:44+00:00,https://arxiv.org/pdf/2203.16607v2,"""radio frequency interference"" AND (""mitigation"" OR ""RFI removal"") AND ""astronomy"""
SKA-Low Intensity Mapping Pathfinder Updates: Deeper 21 cm Power Spectrum Limits from Improved Analysis Frameworks,"['Nichole Barry', 'Gianni Bernardi', 'Bradley Greig', 'Nicholas Kern', 'Florent Mertens']","The Square Kilometre Array (SKA) is a planned radio interferometer of unprecedented scale that will revolutionize low-frequency radio astronomy when completed. In particular, one of its core science drivers is the systematic mapping of the Cosmic Dawn and Epoch of Reionization, which mark the birth of the first stars and galaxies in the Universe and their subsequent ionization of primordial intergalactic hydrogen, respectively. The SKA will offer the most sensitive view of these poorly understood epochs using the redshifted 21 cm hyperfine signal from intergalactic hydrogen. However, significant technical challenges stand in the way of realizing this scientific promise. These mainly involve the mitigation of systematics coming from astrophysical foregrounds, terrestrial radio interference, and the instrumental response. The Low Frequency Array, the Murchison Widefield Array and the Hydrogen Epoch of Reionization Array are SKA pathfinder experiments that have developed a variety of strategies for addressing these challenges, each with unique characteristics that stem largely from their different instrumental designs. We outline these various directions, highlighting key differences and synergies, and discuss how these relate to the future of low-frequency intensity mapping with the SKA. We also briefly summarize the challenges associated with modeling the 21 cm signal and discuss the methodologies being proposed for inferring constraints on astrophysical models.",2110.06173v2,astro-ph.CO,2021-10-12 17:13:35+00:00,https://arxiv.org/pdf/2110.06173v2,"""radio frequency interference"" AND (""mitigation"" OR ""RFI removal"") AND ""astronomy"""
Iridium Satellite Signals: A Case Study in Interference Characterization and Mitigation for Radio Astronomy Observations,"['Avinash A. Deshpande', 'B. M. Lewis']","Several post-detection approaches to the mitigation of radio-frequency interference (RFI) are compared by applying them to the strong RFI from the Iridium satellites. These provide estimates for the desired signal in the presence of RFI, by exploiting distinguishing characteristics of the RFI, such as its polarization, statistics, and periodicity. Our data are dynamic spectra with full Stokes parameters and 1 ms time resolution. Moreover, since most man-made RFI is strongly polarized, we use the data to compare its unpolarized component with its Stokes I. This approach on its own reduces the RFI intensity by many tens of dBs. A comprehensive approach that also recognizes non-Gaussian statistics, and the time and frequency structure inherent in the RFI permits exceedingly effective post-detection excision provided full Stokes intensity data are available.",1904.00502v1,astro-ph.IM,2019-03-31 22:48:20+00:00,https://arxiv.org/pdf/1904.00502v1,"""radio frequency interference"" AND (""mitigation"" OR ""RFI removal"") AND ""astronomy"""
EMC design for the actuators of FAST reflector,"['Hai-Yan Zhang', 'Ming-Chang Wu', 'You-Ling Yue', 'Heng-Qian Gan', 'Hao Hu', 'Shi-Jie Huang']","The active reflector is one of the three main innovations of the Five-hundred-meter Aperture Spherical radio Telescope (FAST). The deformation of such a huge spherically shaped reflector into different transient parabolic shapes is achieved by using 2225 hydraulic actuators which change the position of the 2225 nodes through the connected down tied cables. For each different tracking process of the telescope, more than 1/3 of these 2225 actuators must be in operation to tune the parabolic aperture accurately to meet the surface error restriction. It means that some of these actuators are inevitably located within the main beam of the receiver, and the Electromagnetic Interference (EMI) from the actuators must be mitigated to ensure the scientific output of the telescope. Based on the threshold level of interference detrimental to radio astronomy presented in ITU-R Recommendation RA.769 and EMI measurements, the shielding efficiency (SE) requirement of each actuator is set to be 80dB in the frequency range from 70MHz to 3GHz. Therefore, Electromagnetic Compatibility (EMC) was taken into account in the actuator design by measures such as power line filters, optical fibers, shielding enclosures and other structural measures. In 2015, all the actuators had been installed at the FAST site. Till now, no apparent EMI from the actuators has been detected by the receiver, which proves the effectiveness of these EMC measures.",1802.02315v1,astro-ph.IM,2018-02-07 05:50:32+00:00,https://arxiv.org/pdf/1802.02315v1,"""radio frequency interference"" AND (""mitigation"" OR ""RFI removal"") AND ""astronomy"""
A Digital Correlator Upgrade for the Arcminute MicroKelvin Imager,"['Jack Hickish', 'Nima Razavi-Ghods', 'Yvette C. Perrott', 'David J. Titterington', 'Steve H. Carey', 'Paul F. Scott', 'Keith J. B. Grainge', 'Anna M. M. Scaife', 'Paul Alexander', 'Richard D. E. Saunders', 'Mike Crofts', 'Kamran Javid', 'Clare Rumsey', 'Terry Z. Jin', 'John A. Ely', 'Clive Shaw', 'Ian G. Northrop', 'Guy Pooley', ""Robert D'Alessandro"", 'Peter Doherty', 'Greg P. Willatt']","The Arcminute Microkelvin Imager (AMI) telescopes located at the Mullard Radio Astronomy Observatory near Cambridge have been significantly enhanced by the implementation of a new digital correlator with 1.2 MHz spectral resolution. This system has replaced a 750-MHz resolution analogue lag-based correlator, and was designed to mitigate the effects of radio frequency interference, particularly from geostationary satellites that contaminate observations at low declinations. The upgraded instrument consists of 18 ROACH2 Field Programmable Gate Array platforms used to implement a pair of real-time FX correlators -- one for each of AMI's two arrays. The new system separates the down-converted RF baseband signal from each AMI receiver into two 2.3 GHz-wide sub-bands which are each digitized at 5-Gsps with 8 bits of precision. These digital data streams are filtered into 2048 frequency channels and cross-correlated using FPGA hardware, with a commercial 10 Gb Ethernet switch providing high-speed data interconnect. Images formed using data from the new digital correlator show over an order of magnitude improvement in dynamic range over the previous system. The ability to observe at low declinations has also been significantly improved.",1707.04237v2,astro-ph.IM,2017-07-13 17:42:28+00:00,https://arxiv.org/pdf/1707.04237v2,"""radio frequency interference"" AND (""mitigation"" OR ""RFI removal"") AND ""astronomy"""
The radio environment of the 21 Centimeter Array: RFI detection and mitigation,"['Yan Huang', 'Xiang-Ping Wu', 'Qian Zheng', 'Jun-Hua Gu', 'Haiguang Xu']","Detection and mitigation of radio frequency interference (RFI) is the first and also the key step for data processing in radio observations, especially for ongoing low frequency radio experiments towards the detection of the cosmic dawn and epoch of reionization (EoR). In this paper we demonstrate the technique and efficiency of RFI identification and mitigation for the 21 Centimeter Array (21CMA), a radio interferometer dedicated to the statistical measurement of EoR. For terrestrial, man-made RFI, we concentrate mainly on a statistical approach by identifying and then excising non-Gaussian signatures, in the sense that the extremely weak cosmic signal is actually buried under thermal and therefore Gaussian noise. We also introduce the so-called visibility correlation coefficient instead of conventional visibility, which allows a further suppression of rapidly time-varying RFI. Finally, we briefly discuss removals of the sky RFI, the leakage of sidelobes from off-field strong radio sources with time-invariant power and a featureless spectrum. It turns out that state of the art technique should allow us to detect and mitigate RFI to a satisfactory level in present low frequency interferometer observations such as those acquired with the 21CMA, and the accuracy and efficiency can be greatly improved with the employment of low-cost, high-speed computing facilities for data acquisition and processing.",1602.06623v1,astro-ph.IM,2016-02-22 01:52:05+00:00,https://arxiv.org/pdf/1602.06623v1,"""radio frequency interference"" AND (""mitigation"" OR ""RFI removal"") AND ""astronomy"""
The ATA Digital Processing Requirements are Driven by RFI Concerns,['G. R. Harp'],"As a new generation radio telescope, the Allen Telescope Array (ATA) is a prototype for the square kilometer array (SKA). Here we describe recently developed design constraints for the ATA digital signal processing chain as a case study for SKA processing. As radio frequency interference (RFI) becomes increasingly problematical for radio astronomy, radio telescopes must support a wide range of RFI mitigation strategies including online adaptive RFI nulling. We observe that the requirements for digital accuracy and control speed are not driven by astronomical imaging but by RFI. This can be understood from the fact that high dynamic range and digital precision is necessary to remove strong RFI signals from the weak astronomical background, and because RFI signals may change rapidly compared with celestial sources. We review and critique lines of reasoning that lead us to some of the design specifications for ATA digital processing, including these: beamformer coefficients must be specified with at least 1° precision and at least once per millisecond to enable flexible RFI excision.",1210.8235v1,astro-ph.IM,2012-10-31 05:43:36+00:00,https://arxiv.org/pdf/1210.8235v1,"""radio frequency interference"" AND (""mitigation"" OR ""RFI removal"") AND ""astronomy"""
Pulsar data analysis with PSRCHIVE,"['Willem van Straten', 'Paul Demorest', 'Stefan Osłowski']","PSRCHIVE is an open-source, object-oriented, scientific data analysis software library and application suite for pulsar astronomy. It implements an extensive range of general-purpose algorithms for use in data calibration and integration, statistical analysis and modeling, and visualisation. These are utilised by a variety of applications specialised for tasks such as pulsar timing, polarimetry, radio frequency interference mitigation, and pulse variability studies. This paper presents a general overview of PSRCHIVE functionality with some focus on the integrated interfaces developed for the core applications.",1205.6276v1,astro-ph.IM,2012-05-29 06:58:18+00:00,https://arxiv.org/pdf/1205.6276v1,"""radio frequency interference"" AND (""mitigation"" OR ""RFI removal"") AND ""astronomy"""
Software correlators as testbeds for RFI algorithms,['Adam T. Deller'],"In-correlator techniques offer the possibility of identifying and/or excising radio frequency interference (RFI) from interferometric observations at much higher time and/or frequency resolution than is generally possible with the final visibility dataset. Due to the considerable computational requirements of the correlation procedure, cross-correlators have most commonly been implemented using high-speed digital signal processing boards, which typically require long development times and are difficult to alter once complete. ""Software"" correlators, on the other hand, make use of commodity server machines and a correlation algorithm coded in a high-level language. They are inherently much more flexible and can be developed - and modified - much more rapidly than purpose-built ""hardware"" correlators. Software correlators are thus a natural choice for testing new RFI detection and mitigation techniques for interferometers. The ease with which software correlators can be adapted to test RFI detection algorithms is demonstrated by the addition of kurtosis detection and plotting to the widely used DiFX software correlator, which highlights previously unknown short -duration RFI at the Hancock VLBA station.",1012.0325v1,astro-ph.IM,2010-12-01 21:12:29+00:00,https://arxiv.org/pdf/1012.0325v1,"""radio frequency interference"" AND (""mitigation"" OR ""RFI removal"") AND ""astronomy"""
Radio Frequency Interference Mitigation at the WSRT,"['P. A. Fridman', 'W. A. Baan', 'R. P. Millenaar']","The sensitivity of radio astronomical stations is often limited by man-made radio frequency interference (RFI) due to a variety of terrestrial activities. An RFI mitigation subsystem (RFIMS) based on real-time digital signalprocessing is proposed here for the Westerbork Synthesis Radio Telescope based on a powerful field programmable gate array processor. In this system the radio astronomy signals polluted by RFI are ""cleaned"" with the RFIMS before routine back-end correlation processing takes place. The high temporal and frequency resolution of RFIMS allows the detection and excision of RFI better than do standard radio telescope back-end configurations.",1010.2771v1,astro-ph.IM,2010-10-13 20:50:05+00:00,https://arxiv.org/pdf/1010.2771v1,"""radio frequency interference"" AND (""mitigation"" OR ""RFI removal"") AND ""astronomy"""
Statistically Stable Estimates of Variance in Radioastronomical Observations as Tools for RFI Mitigation,['P. A. Fridman'],A selection of statistically stable (robust) algorithms for data variance calculating has been made. Their properties have been analyzed via computer simulation. These algorithms would be useful if adopted in radio astronomy observations in the presence of strong sporadic radio frequency interference (RFI). Several observational results have been presented here to demonstrate the effectiveness of these algorithms in RFI mitigation.,1009.5655v1,astro-ph.IM,2010-08-16 11:29:10+00:00,https://arxiv.org/pdf/1009.5655v1,"""radio frequency interference"" AND (""mitigation"" OR ""RFI removal"") AND ""astronomy"""
Reference antenna techniques for canceling radio frequency interference due to moving sources,"['D. A. Mitchell', 'J. G. Robertson']","We investigate characteristics of radio frequency interference (RFI) signals that can affect the excision potential of some interference mitigation algorithms. The techniques considered are those that modify signals from auxiliary reference antennas to model and cancel interference from an astronomical observation. These techniques can be applied in the time domain, where the RFI voltage is modeled and subtracted from the astronomy signal path (adaptive noise canceling), or they can be applied to the autocorrelated and cross-correlated voltage spectra in the frequency domain (postcorrelation canceling). For ideal receivers and a single, statistically stationary interfering signal, both precorrelation and postcorrelation filters can result in complete cancellation of the interference from the observation. The postcorrelation method has the advantage of being applied on tens or hundreds of millisecond timescales rather than tens or hundreds of nanosecond timescales. However, this can be a disadvantage if the RFI transmitter location is changing, since the cross-correlated power measurements which link the interference power in the astronomy and reference signal paths can decorrelate. If the decorrelation is not too severe, it can be allowed for, at the expense of a noise increase. The time domain adaptive cancelers are allowed to slightly vary their internal coefficients and adapt to changing phases during the integrations, which means that they avoid the decorrelation problem. However, the freedom to adapt also results in a noise increase. In this paper the ability of both types of cancelers to excise interference originating from a moving source is compared. The cancelers perform well on both observed and simulated data, giving complete cancellation.",1003.5997v1,astro-ph.IM,2010-03-31 09:28:10+00:00,https://arxiv.org/pdf/1003.5997v1,"""radio frequency interference"" AND (""mitigation"" OR ""RFI removal"") AND ""astronomy"""
Data reduction strategy of the Effelsberg-Bonn HI Survey (EBHIS),"['B. Winkel', 'J. Kerp', 'P. M. W. Kalberla']","Since autumn 2008 a new L-band 7-Feed-Array receiver is used for an HI 21-cm line survey performed with the 100-m Effelsberg telescope. The survey will cover the whole northern hemisphere comprising both, the galactic and extragalactic sky in parallel. Using state-of-the-art FPGA based digital Fast Fourier Transform spectrometers, superior in dynamic range and temporal resolution, allows to apply sophisticated radio frequency interferences (RFI) mitigation schemes to the survey data.
  The EBHIS data reduction software includes the RFI mitigation, gain-curve correction, intensity calibration, stray-radiation correction, gridding, and source detection. We discuss the severe degradation of radio astronomical HI data by RFI signals and the gain in scientific yield when applying modern RFI mitigation schemes. For this aim simulations of the galaxy distribution within the local volume (z<0.07) with and without RFI degradation were performed. These simulations, allow us to investigate potential biases and selection effects introduced by the data reduction software and the applied source parametrization methods.",0909.2795v1,astro-ph.IM,2009-09-15 12:53:28+00:00,https://arxiv.org/pdf/0909.2795v1,"""radio frequency interference"" AND (""mitigation"" OR ""RFI removal"") AND ""astronomy"""
An Experimental setup to develop RFI mitigation techniques for radio astronomy,"['K. Jeeva Priya', 'D. Anish Roshi']","Increasing levels of Radio Frequency Interference (RFI) are a problem for research in radio astronomy. Various techniques to suppress RFI and extract astronomical signals from data affected by interference are being tried out. However, extracting weak astronomical signals in the spectral region affected by RFI remains a technological challenge. In this paper, we describe the construction of an experimental setup at the Raman Research Institute (RRI), Bangalore, India for research in RFI mitigation. We also present some results of tests done on the data collected using this setup. The experimental setup makes use of the 1.42 GHz receiver system of the 10.4 m telescope at RRI. A new reference antenna, its receiver system and a backend for recording digitized voltage together with the 1.42 GHz receiver system form the experimental setup. We present the results of the characterization of the experimental setup. An off-line adaptive filter was successfully implemented and tested using the data obtained with the experimental setup.",astro-ph/0602270v1,astro-ph,2006-02-13 05:24:32+00:00,https://arxiv.org/pdf/astro-ph/0602270v1,"""radio frequency interference"" AND (""mitigation"" OR ""RFI removal"") AND ""astronomy"""
